date,division,home,away,home_goals,away_goals,n,p
2025-08-23,3,Víðir,Kormákur/Hvöt,0,2,60,0.015
2025-08-23,3,Víðir,Kormákur/Hvöt,0,3,33,0.00825
2025-08-23,3,Víðir,Kormákur/Hvöt,0,4,11,0.00275
2025-08-23,3,Víðir,Kormákur/Hvöt,0,5,2,5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,0,6,1,2.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,1,0,168,0.042
2025-08-23,3,Víðir,Kormákur/Hvöt,1,1,259,0.06475
2025-08-23,3,Víðir,Kormákur/Hvöt,1,2,154,0.0385
2025-08-23,3,Víðir,Kormákur/Hvöt,1,3,84,0.021
2025-08-23,3,Víðir,Kormákur/Hvöt,1,4,23,0.00575
2025-08-23,3,Víðir,Kormákur/Hvöt,1,5,13,0.00325
2025-08-23,3,Víðir,Kormákur/Hvöt,1,6,2,5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,1,8,1,2.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,2,0,213,0.05325
2025-08-23,3,Víðir,Kormákur/Hvöt,2,1,294,0.0735
2025-08-23,3,Víðir,Kormákur/Hvöt,2,2,203,0.05075
2025-08-23,3,Víðir,Kormákur/Hvöt,2,3,103,0.02575
2025-08-23,3,Víðir,Kormákur/Hvöt,2,4,46,0.0115
2025-08-23,3,Víðir,Kormákur/Hvöt,2,5,14,0.0035
2025-08-23,3,Víðir,Kormákur/Hvöt,2,6,3,7.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,3,0,188,0.047
2025-08-23,3,Víðir,Kormákur/Hvöt,3,1,259,0.06475
2025-08-23,3,Víðir,Kormákur/Hvöt,3,2,213,0.05325
2025-08-23,3,Víðir,Kormákur/Hvöt,3,3,108,0.027
2025-08-23,3,Víðir,Kormákur/Hvöt,3,4,37,0.00925
2025-08-23,3,Víðir,Kormákur/Hvöt,3,5,17,0.00425
2025-08-23,3,Víðir,Kormákur/Hvöt,3,6,2,5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,3,7,1,2.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,3,8,1,2.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,4,0,158,0.0395
2025-08-23,3,Víðir,Kormákur/Hvöt,4,1,208,0.052
2025-08-23,3,Víðir,Kormákur/Hvöt,4,2,160,0.04
2025-08-23,3,Víðir,Kormákur/Hvöt,4,3,69,0.01725
2025-08-23,3,Víðir,Kormákur/Hvöt,4,4,33,0.00825
2025-08-23,3,Víðir,Kormákur/Hvöt,4,5,16,0.004
2025-08-23,3,Víðir,Kormákur/Hvöt,4,6,3,7.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,4,8,1,2.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,5,0,86,0.0215
2025-08-23,3,Víðir,Kormákur/Hvöt,5,1,104,0.026
2025-08-23,3,Víðir,Kormákur/Hvöt,5,2,74,0.0185
2025-08-23,3,Víðir,Kormákur/Hvöt,5,3,40,0.01
2025-08-23,3,Víðir,Kormákur/Hvöt,5,4,24,0.006
2025-08-23,3,Víðir,Kormákur/Hvöt,5,5,4,0.001
2025-08-23,3,Víðir,Kormákur/Hvöt,5,6,1,2.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,5,7,1,2.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,6,0,46,0.0115
2025-08-23,3,Víðir,Kormákur/Hvöt,6,1,73,0.01825
2025-08-23,3,Víðir,Kormákur/Hvöt,6,2,48,0.012
2025-08-23,3,Víðir,Kormákur/Hvöt,6,3,21,0.00525
2025-08-23,3,Víðir,Kormákur/Hvöt,6,4,18,0.0045
2025-08-23,3,Víðir,Kormákur/Hvöt,6,5,1,2.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,6,6,1,2.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,7,0,22,0.0055
2025-08-23,3,Víðir,Kormákur/Hvöt,7,1,33,0.00825
2025-08-23,3,Víðir,Kormákur/Hvöt,7,2,17,0.00425
2025-08-23,3,Víðir,Kormákur/Hvöt,7,3,17,0.00425
2025-08-23,3,Víðir,Kormákur/Hvöt,7,4,7,0.00175
2025-08-23,3,Víðir,Kormákur/Hvöt,7,5,3,7.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,7,7,1,2.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,8,0,5,0.00125
2025-08-23,3,Víðir,Kormákur/Hvöt,8,1,11,0.00275
2025-08-23,3,Víðir,Kormákur/Hvöt,8,2,9,0.00225
2025-08-23,3,Víðir,Kormákur/Hvöt,8,3,2,5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,8,4,2,5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,9,0,2,5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,9,1,4,0.001
2025-08-23,3,Víðir,Kormákur/Hvöt,9,2,6,0.0015
2025-08-23,3,Víðir,Kormákur/Hvöt,9,3,3,7.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,9,4,1,2.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,9,5,1,2.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,9,6,1,2.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,10,2,2,5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,10,5,1,2.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,11,1,1,2.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,11,2,1,2.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,11,4,1,2.5e-4
2025-08-23,3,Víðir,Kormákur/Hvöt,12,3,1,2.5e-4
2025-08-23,3,Ægir,Grótta,0,0,74,0.0185
2025-08-23,3,Ægir,Grótta,0,1,116,0.029
2025-08-23,3,Ægir,Grótta,0,2,138,0.0345
2025-08-23,3,Ægir,Grótta,0,3,94,0.0235
2025-08-23,3,Ægir,Grótta,0,4,59,0.01475
2025-08-23,3,Ægir,Grótta,0,5,21,0.00525
2025-08-23,3,Ægir,Grótta,0,6,11,0.00275
2025-08-23,3,Ægir,Grótta,0,7,6,0.0015
2025-08-23,3,Ægir,Grótta,0,8,1,2.5e-4
2025-08-23,3,Ægir,Grótta,0,9,1,2.5e-4
2025-08-23,3,Ægir,Grótta,1,0,128,0.032
2025-08-23,3,Ægir,Grótta,1,1,302,0.0755
2025-08-23,3,Ægir,Grótta,1,2,263,0.06575
2025-08-23,3,Ægir,Grótta,1,3,208,0.052
2025-08-23,3,Ægir,Grótta,1,4,117,0.02925
2025-08-23,3,Ægir,Grótta,1,5,44,0.011
2025-08-23,3,Ægir,Grótta,1,6,17,0.00425
2025-08-23,3,Ægir,Grótta,1,7,2,5e-4
2025-08-23,3,Ægir,Grótta,1,8,2,5e-4
2025-08-23,3,Ægir,Grótta,1,9,1,2.5e-4
2025-08-23,3,Ægir,Grótta,1,10,1,2.5e-4
2025-08-23,3,Ægir,Grótta,2,0,111,0.02775
2025-08-23,3,Ægir,Grótta,2,1,241,0.06025
2025-08-23,3,Ægir,Grótta,2,2,280,0.07
2025-08-23,3,Ægir,Grótta,2,3,175,0.04375
2025-08-23,3,Ægir,Grótta,2,4,104,0.026
2025-08-23,3,Ægir,Grótta,2,5,54,0.0135
2025-08-23,3,Ægir,Grótta,2,6,15,0.00375
2025-08-23,3,Ægir,Grótta,2,7,8,0.002
2025-08-23,3,Ægir,Grótta,2,8,6,0.0015
2025-08-23,3,Ægir,Grótta,2,9,1,2.5e-4
2025-08-23,3,Ægir,Grótta,3,0,96,0.024
2025-08-23,3,Ægir,Grótta,3,1,189,0.04725
2025-08-23,3,Ægir,Grótta,3,2,170,0.0425
2025-08-23,3,Ægir,Grótta,3,3,133,0.03325
2025-08-23,3,Ægir,Grótta,3,4,81,0.02025
2025-08-23,3,Ægir,Grótta,3,5,33,0.00825
2025-08-23,3,Ægir,Grótta,3,6,19,0.00475
2025-08-23,3,Ægir,Grótta,3,7,10,0.0025
2025-08-23,3,Ægir,Grótta,3,8,1,2.5e-4
2025-08-23,3,Ægir,Grótta,4,0,47,0.01175
2025-08-23,3,Ægir,Grótta,4,1,104,0.026
2025-08-23,3,Ægir,Grótta,4,2,109,0.02725
2025-08-23,3,Ægir,Grótta,4,3,73,0.01825
2025-08-23,3,Ægir,Grótta,4,4,52,0.013
2025-08-23,3,Ægir,Grótta,4,5,14,0.0035
2025-08-23,3,Ægir,Grótta,4,6,7,0.00175
2025-08-23,3,Ægir,Grótta,4,7,3,7.5e-4
2025-08-23,3,Ægir,Grótta,4,8,2,5e-4
2025-08-23,3,Ægir,Grótta,5,0,17,0.00425
2025-08-23,3,Ægir,Grótta,5,1,43,0.01075
2025-08-23,3,Ægir,Grótta,5,2,35,0.00875
2025-08-23,3,Ægir,Grótta,5,3,33,0.00825
2025-08-23,3,Ægir,Grótta,5,4,22,0.0055
2025-08-23,3,Ægir,Grótta,5,5,4,0.001
2025-08-23,3,Ægir,Grótta,5,6,1,2.5e-4
2025-08-23,3,Ægir,Grótta,5,7,3,7.5e-4
2025-08-23,3,Ægir,Grótta,6,0,9,0.00225
2025-08-23,3,Ægir,Grótta,6,1,11,0.00275
2025-08-23,3,Ægir,Grótta,6,2,14,0.0035
2025-08-23,3,Ægir,Grótta,6,3,11,0.00275
2025-08-23,3,Ægir,Grótta,6,4,7,0.00175
2025-08-23,3,Ægir,Grótta,6,5,1,2.5e-4
2025-08-23,3,Ægir,Grótta,6,6,1,2.5e-4
2025-08-23,3,Ægir,Grótta,7,0,1,2.5e-4
2025-08-23,3,Ægir,Grótta,7,1,9,0.00225
2025-08-23,3,Ægir,Grótta,7,2,5,0.00125
2025-08-23,3,Ægir,Grótta,7,3,4,0.001
2025-08-23,3,Ægir,Grótta,7,4,8,0.002
2025-08-23,3,Ægir,Grótta,7,5,1,2.5e-4
2025-08-23,3,Ægir,Grótta,7,6,2,5e-4
2025-08-23,3,Ægir,Grótta,8,0,1,2.5e-4
2025-08-23,3,Ægir,Grótta,8,1,2,5e-4
2025-08-23,3,Ægir,Grótta,8,2,3,7.5e-4
2025-08-23,3,Ægir,Grótta,8,3,4,0.001
2025-08-23,3,Ægir,Grótta,8,5,1,2.5e-4
2025-08-23,3,Ægir,Grótta,9,1,1,2.5e-4
2025-08-23,3,Ægir,Grótta,9,2,1,2.5e-4
2025-08-23,3,Ægir,Grótta,11,3,1,2.5e-4
2025-08-23,4,Magni,Ýmir,0,0,291,0.07275
2025-08-23,4,Magni,Ýmir,0,1,349,0.08725
2025-08-23,4,Magni,Ýmir,0,2,248,0.062
2025-08-23,4,Magni,Ýmir,0,3,92,0.023
2025-08-23,4,Magni,Ýmir,0,4,31,0.00775
2025-08-23,4,Magni,Ýmir,0,5,8,0.002
2025-08-23,4,Magni,Ýmir,0,6,2,5e-4
2025-08-23,4,Magni,Ýmir,0,7,1,2.5e-4
2025-08-23,4,Magni,Ýmir,1,0,382,0.0955
2025-08-23,4,Magni,Ýmir,1,1,506,0.1265
2025-08-23,4,Magni,Ýmir,1,2,298,0.0745
2025-08-23,4,Magni,Ýmir,1,3,144,0.036
2025-08-23,4,Magni,Ýmir,1,4,58,0.0145
2025-08-23,4,Magni,Ýmir,1,5,11,0.00275
2025-08-23,4,Magni,Ýmir,1,6,4,0.001
2025-08-23,4,Magni,Ýmir,1,7,2,5e-4
2025-08-23,4,Magni,Ýmir,2,0,239,0.05975
2025-08-23,4,Magni,Ýmir,2,1,362,0.0905
2025-08-23,4,Magni,Ýmir,2,2,222,0.0555
2025-08-23,4,Magni,Ýmir,2,3,94,0.0235
2025-08-23,4,Magni,Ýmir,2,4,30,0.0075
2025-08-23,4,Magni,Ýmir,2,5,7,0.00175
2025-08-23,4,Magni,Ýmir,2,6,2,5e-4
2025-08-23,4,Magni,Ýmir,3,0,112,0.028
2025-08-23,4,Magni,Ýmir,3,1,123,0.03075
2025-08-23,4,Magni,Ýmir,3,2,111,0.02775
2025-08-23,4,Magni,Ýmir,3,3,42,0.0105
2025-08-23,4,Magni,Ýmir,3,4,15,0.00375
2025-08-23,4,Magni,Ýmir,3,5,4,0.001
2025-08-23,4,Magni,Ýmir,3,6,3,7.5e-4
2025-08-23,4,Magni,Ýmir,3,7,1,2.5e-4
2025-08-23,4,Magni,Ýmir,4,0,42,0.0105
2025-08-23,4,Magni,Ýmir,4,1,52,0.013
2025-08-23,4,Magni,Ýmir,4,2,34,0.0085
2025-08-23,4,Magni,Ýmir,4,3,16,0.004
2025-08-23,4,Magni,Ýmir,4,4,11,0.00275
2025-08-23,4,Magni,Ýmir,4,5,2,5e-4
2025-08-23,4,Magni,Ýmir,5,0,10,0.0025
2025-08-23,4,Magni,Ýmir,5,1,8,0.002
2025-08-23,4,Magni,Ýmir,5,2,13,0.00325
2025-08-23,4,Magni,Ýmir,5,3,3,7.5e-4
2025-08-23,4,Magni,Ýmir,5,4,1,2.5e-4
2025-08-23,4,Magni,Ýmir,5,5,1,2.5e-4
2025-08-23,4,Magni,Ýmir,6,0,4,0.001
2025-08-23,4,Magni,Ýmir,6,1,3,7.5e-4
2025-08-23,4,Magni,Ýmir,6,2,3,7.5e-4
2025-08-23,4,Magni,Ýmir,6,4,1,2.5e-4
2025-08-23,4,Magni,Ýmir,6,7,1,2.5e-4
2025-08-23,4,Magni,Ýmir,7,1,1,2.5e-4
2025-08-23,5,Elliði,KFS,0,0,154,0.0385
2025-08-23,5,Elliði,KFS,0,1,193,0.04825
2025-08-23,5,Elliði,KFS,0,2,137,0.03425
2025-08-23,5,Elliði,KFS,0,3,59,0.01475
2025-08-23,5,Elliði,KFS,0,4,18,0.0045
2025-08-23,5,Elliði,KFS,0,5,4,0.001
2025-08-23,5,Elliði,KFS,0,6,1,2.5e-4
2025-08-23,5,Elliði,KFS,1,0,312,0.078
2025-08-23,5,Elliði,KFS,1,1,332,0.083
2025-08-23,5,Elliði,KFS,1,2,244,0.061
2025-08-23,5,Elliði,KFS,1,3,109,0.02725
2025-08-23,5,Elliði,KFS,1,4,35,0.00875
2025-08-23,5,Elliði,KFS,1,5,10,0.0025
2025-08-23,5,Elliði,KFS,1,6,8,0.002
2025-08-23,5,Elliði,KFS,1,7,1,2.5e-4
2025-08-23,5,Elliði,KFS,2,0,285,0.07125
2025-08-23,5,Elliði,KFS,2,1,330,0.0825
2025-08-23,5,Elliði,KFS,2,2,240,0.06
2025-08-23,5,Elliði,KFS,2,3,98,0.0245
2025-08-23,5,Elliði,KFS,2,4,32,0.008
2025-08-23,5,Elliði,KFS,2,5,8,0.002
2025-08-23,5,Elliði,KFS,2,6,2,5e-4
2025-08-23,5,Elliði,KFS,3,0,211,0.05275
2025-08-23,5,Elliði,KFS,3,1,240,0.06
2025-08-23,5,Elliði,KFS,3,2,174,0.0435
2025-08-23,5,Elliði,KFS,3,3,59,0.01475
2025-08-23,5,Elliði,KFS,3,4,26,0.0065
2025-08-23,5,Elliði,KFS,3,5,7,0.00175
2025-08-23,5,Elliði,KFS,3,6,2,5e-4
2025-08-23,5,Elliði,KFS,4,0,102,0.0255
2025-08-23,5,Elliði,KFS,4,1,127,0.03175
2025-08-23,5,Elliði,KFS,4,2,81,0.02025
2025-08-23,5,Elliði,KFS,4,3,50,0.0125
2025-08-23,5,Elliði,KFS,4,4,16,0.004
2025-08-23,5,Elliði,KFS,4,6,1,2.5e-4
2025-08-23,5,Elliði,KFS,4,7,2,5e-4
2025-08-23,5,Elliði,KFS,5,0,55,0.01375
2025-08-23,5,Elliði,KFS,5,1,56,0.014
2025-08-23,5,Elliði,KFS,5,2,50,0.0125
2025-08-23,5,Elliði,KFS,5,3,26,0.0065
2025-08-23,5,Elliði,KFS,5,4,5,0.00125
2025-08-23,5,Elliði,KFS,5,5,1,2.5e-4
2025-08-23,5,Elliði,KFS,6,0,18,0.0045
2025-08-23,5,Elliði,KFS,6,1,17,0.00425
2025-08-23,5,Elliði,KFS,6,2,16,0.004
2025-08-23,5,Elliði,KFS,6,3,6,0.0015
2025-08-23,5,Elliði,KFS,6,4,2,5e-4
2025-08-23,5,Elliði,KFS,6,5,2,5e-4
2025-08-23,5,Elliði,KFS,7,0,9,0.00225
2025-08-23,5,Elliði,KFS,7,1,7,0.00175
2025-08-23,5,Elliði,KFS,7,2,8,0.002
2025-08-23,5,Elliði,KFS,7,3,1,2.5e-4
2025-08-23,5,Elliði,KFS,7,5,1,2.5e-4
2025-08-23,5,Elliði,KFS,8,0,3,7.5e-4
2025-08-23,5,Elliði,KFS,8,2,1,2.5e-4
2025-08-23,5,Elliði,KFS,8,4,1,2.5e-4
2025-08-23,5,Elliði,KFS,8,6,1,2.5e-4
2025-08-23,5,Elliði,KFS,9,0,2,5e-4
2025-08-23,5,Elliði,KFS,9,2,1,2.5e-4
2025-08-23,5,Elliði,KFS,9,4,1,2.5e-4
2025-08-24,1,FH,ÍBV,0,0,47,0.01175
2025-08-24,1,FH,ÍBV,0,1,61,0.01525
2025-08-24,1,FH,ÍBV,0,2,48,0.012
2025-08-24,1,FH,ÍBV,0,3,28,0.007
2025-08-24,1,FH,ÍBV,0,4,12,0.003
2025-08-24,1,FH,ÍBV,0,5,2,5e-4
2025-08-24,1,FH,ÍBV,0,6,1,2.5e-4
2025-08-24,1,FH,ÍBV,1,0,134,0.0335
2025-08-24,1,FH,ÍBV,1,1,196,0.049
2025-08-24,1,FH,ÍBV,1,2,140,0.035
2025-08-24,1,FH,ÍBV,1,3,75,0.01875
2025-08-24,1,FH,ÍBV,1,4,21,0.00525
2025-08-24,1,FH,ÍBV,1,5,15,0.00375
2025-08-24,1,FH,ÍBV,1,6,3,7.5e-4
2025-08-24,1,FH,ÍBV,1,7,1,2.5e-4
2025-08-24,1,FH,ÍBV,2,0,207,0.05175
2025-08-24,1,FH,ÍBV,2,1,254,0.0635
2025-08-24,1,FH,ÍBV,2,2,201,0.05025
2025-08-24,1,FH,ÍBV,2,3,106,0.0265
2025-08-24,1,FH,ÍBV,2,4,43,0.01075
2025-08-24,1,FH,ÍBV,2,5,11,0.00275
2025-08-24,1,FH,ÍBV,2,6,5,0.00125
2025-08-24,1,FH,ÍBV,3,0,197,0.04925
2025-08-24,1,FH,ÍBV,3,1,257,0.06425
2025-08-24,1,FH,ÍBV,3,2,200,0.05
2025-08-24,1,FH,ÍBV,3,3,112,0.028
2025-08-24,1,FH,ÍBV,3,4,45,0.01125
2025-08-24,1,FH,ÍBV,3,5,14,0.0035
2025-08-24,1,FH,ÍBV,3,6,5,0.00125
2025-08-24,1,FH,ÍBV,3,7,1,2.5e-4
2025-08-24,1,FH,ÍBV,3,9,1,2.5e-4
2025-08-24,1,FH,ÍBV,4,0,139,0.03475
2025-08-24,1,FH,ÍBV,4,1,189,0.04725
2025-08-24,1,FH,ÍBV,4,2,156,0.039
2025-08-24,1,FH,ÍBV,4,3,90,0.0225
2025-08-24,1,FH,ÍBV,4,4,38,0.0095
2025-08-24,1,FH,ÍBV,4,5,14,0.0035
2025-08-24,1,FH,ÍBV,4,6,6,0.0015
2025-08-24,1,FH,ÍBV,5,0,96,0.024
2025-08-24,1,FH,ÍBV,5,1,124,0.031
2025-08-24,1,FH,ÍBV,5,2,113,0.02825
2025-08-24,1,FH,ÍBV,5,3,60,0.015
2025-08-24,1,FH,ÍBV,5,4,20,0.005
2025-08-24,1,FH,ÍBV,5,5,13,0.00325
2025-08-24,1,FH,ÍBV,5,6,1,2.5e-4
2025-08-24,1,FH,ÍBV,6,0,58,0.0145
2025-08-24,1,FH,ÍBV,6,1,87,0.02175
2025-08-24,1,FH,ÍBV,6,2,56,0.014
2025-08-24,1,FH,ÍBV,6,3,34,0.0085
2025-08-24,1,FH,ÍBV,6,4,19,0.00475
2025-08-24,1,FH,ÍBV,6,5,3,7.5e-4
2025-08-24,1,FH,ÍBV,6,6,1,2.5e-4
2025-08-24,1,FH,ÍBV,6,7,2,5e-4
2025-08-24,1,FH,ÍBV,7,0,32,0.008
2025-08-24,1,FH,ÍBV,7,1,38,0.0095
2025-08-24,1,FH,ÍBV,7,2,35,0.00875
2025-08-24,1,FH,ÍBV,7,3,14,0.0035
2025-08-24,1,FH,ÍBV,7,4,8,0.002
2025-08-24,1,FH,ÍBV,7,5,1,2.5e-4
2025-08-24,1,FH,ÍBV,7,6,1,2.5e-4
2025-08-24,1,FH,ÍBV,7,10,1,2.5e-4
2025-08-24,1,FH,ÍBV,8,0,10,0.0025
2025-08-24,1,FH,ÍBV,8,1,21,0.00525
2025-08-24,1,FH,ÍBV,8,2,19,0.00475
2025-08-24,1,FH,ÍBV,8,3,9,0.00225
2025-08-24,1,FH,ÍBV,8,4,6,0.0015
2025-08-24,1,FH,ÍBV,9,0,9,0.00225
2025-08-24,1,FH,ÍBV,9,1,6,0.0015
2025-08-24,1,FH,ÍBV,9,2,3,7.5e-4
2025-08-24,1,FH,ÍBV,9,3,1,2.5e-4
2025-08-24,1,FH,ÍBV,9,4,1,2.5e-4
2025-08-24,1,FH,ÍBV,9,7,1,2.5e-4
2025-08-24,1,FH,ÍBV,10,0,4,0.001
2025-08-24,1,FH,ÍBV,10,1,4,0.001
2025-08-24,1,FH,ÍBV,10,2,7,0.00175
2025-08-24,1,FH,ÍBV,10,3,1,2.5e-4
2025-08-24,1,FH,ÍBV,11,0,1,2.5e-4
2025-08-24,1,FH,ÍBV,11,2,2,5e-4
2025-08-24,1,FH,ÍBV,11,3,1,2.5e-4
2025-08-24,1,FH,ÍBV,12,4,1,2.5e-4
2025-08-24,1,FH,ÍBV,13,0,1,2.5e-4
2025-08-24,1,KA,Fram,0,0,133,0.03325
2025-08-24,1,KA,Fram,0,1,115,0.02875
2025-08-24,1,KA,Fram,0,2,78,0.0195
2025-08-24,1,KA,Fram,0,3,38,0.0095
2025-08-24,1,KA,Fram,0,4,14,0.0035
2025-08-24,1,KA,Fram,0,5,6,0.0015
2025-08-24,1,KA,Fram,0,6,2,5e-4
2025-08-24,1,KA,Fram,1,0,240,0.06
2025-08-24,1,KA,Fram,1,1,292,0.073
2025-08-24,1,KA,Fram,1,2,196,0.049
2025-08-24,1,KA,Fram,1,3,92,0.023
2025-08-24,1,KA,Fram,1,4,30,0.0075
2025-08-24,1,KA,Fram,1,5,7,0.00175
2025-08-24,1,KA,Fram,1,6,3,7.5e-4
2025-08-24,1,KA,Fram,2,0,257,0.06425
2025-08-24,1,KA,Fram,2,1,321,0.08025
2025-08-24,1,KA,Fram,2,2,220,0.055
2025-08-24,1,KA,Fram,2,3,107,0.02675
2025-08-24,1,KA,Fram,2,4,32,0.008
2025-08-24,1,KA,Fram,2,5,13,0.00325
2025-08-24,1,KA,Fram,2,6,7,0.00175
2025-08-24,1,KA,Fram,2,7,1,2.5e-4
2025-08-24,1,KA,Fram,3,0,215,0.05375
2025-08-24,1,KA,Fram,3,1,271,0.06775
2025-08-24,1,KA,Fram,3,2,169,0.04225
2025-08-24,1,KA,Fram,3,3,95,0.02375
2025-08-24,1,KA,Fram,3,4,39,0.00975
2025-08-24,1,KA,Fram,3,5,10,0.0025
2025-08-24,1,KA,Fram,3,6,3,7.5e-4
2025-08-24,1,KA,Fram,3,7,1,2.5e-4
2025-08-24,1,KA,Fram,4,0,135,0.03375
2025-08-24,1,KA,Fram,4,1,164,0.041
2025-08-24,1,KA,Fram,4,2,104,0.026
2025-08-24,1,KA,Fram,4,3,57,0.01425
2025-08-24,1,KA,Fram,4,4,26,0.0065
2025-08-24,1,KA,Fram,4,5,10,0.0025
2025-08-24,1,KA,Fram,4,6,1,2.5e-4
2025-08-24,1,KA,Fram,5,0,65,0.01625
2025-08-24,1,KA,Fram,5,1,94,0.0235
2025-08-24,1,KA,Fram,5,2,77,0.01925
2025-08-24,1,KA,Fram,5,3,25,0.00625
2025-08-24,1,KA,Fram,5,4,10,0.0025
2025-08-24,1,KA,Fram,5,5,5,0.00125
2025-08-24,1,KA,Fram,5,6,3,7.5e-4
2025-08-24,1,KA,Fram,6,0,31,0.00775
2025-08-24,1,KA,Fram,6,1,43,0.01075
2025-08-24,1,KA,Fram,6,2,28,0.007
2025-08-24,1,KA,Fram,6,3,13,0.00325
2025-08-24,1,KA,Fram,6,4,3,7.5e-4
2025-08-24,1,KA,Fram,6,5,1,2.5e-4
2025-08-24,1,KA,Fram,6,6,1,2.5e-4
2025-08-24,1,KA,Fram,7,0,22,0.0055
2025-08-24,1,KA,Fram,7,1,19,0.00475
2025-08-24,1,KA,Fram,7,2,11,0.00275
2025-08-24,1,KA,Fram,7,3,4,0.001
2025-08-24,1,KA,Fram,7,4,4,0.001
2025-08-24,1,KA,Fram,8,0,3,7.5e-4
2025-08-24,1,KA,Fram,8,1,11,0.00275
2025-08-24,1,KA,Fram,8,2,3,7.5e-4
2025-08-24,1,KA,Fram,8,3,3,7.5e-4
2025-08-24,1,KA,Fram,8,4,1,2.5e-4
2025-08-24,1,KA,Fram,9,0,1,2.5e-4
2025-08-24,1,KA,Fram,9,1,5,0.00125
2025-08-24,1,KA,Fram,9,2,2,5e-4
2025-08-24,1,KA,Fram,9,3,1,2.5e-4
2025-08-24,1,KA,Fram,9,4,1,2.5e-4
2025-08-24,1,KA,Fram,10,0,1,2.5e-4
2025-08-24,1,KA,Fram,10,1,2,5e-4
2025-08-24,1,KA,Fram,11,1,1,2.5e-4
2025-08-24,1,KA,Fram,11,2,1,2.5e-4
2025-08-24,1,KA,Fram,12,1,1,2.5e-4
2025-08-24,4,Augnablik,Hvíti riddarinn,0,0,41,0.01025
2025-08-24,4,Augnablik,Hvíti riddarinn,0,1,46,0.0115
2025-08-24,4,Augnablik,Hvíti riddarinn,0,2,51,0.01275
2025-08-24,4,Augnablik,Hvíti riddarinn,0,3,30,0.0075
2025-08-24,4,Augnablik,Hvíti riddarinn,0,4,20,0.005
2025-08-24,4,Augnablik,Hvíti riddarinn,0,5,6,0.0015
2025-08-24,4,Augnablik,Hvíti riddarinn,0,7,1,2.5e-4
2025-08-24,4,Augnablik,Hvíti riddarinn,1,0,58,0.0145
2025-08-24,4,Augnablik,Hvíti riddarinn,1,1,129,0.03225
2025-08-24,4,Augnablik,Hvíti riddarinn,1,2,134,0.0335
2025-08-24,4,Augnablik,Hvíti riddarinn,1,3,105,0.02625
2025-08-24,4,Augnablik,Hvíti riddarinn,1,4,35,0.00875
2025-08-24,4,Augnablik,Hvíti riddarinn,1,5,33,0.00825
2025-08-24,4,Augnablik,Hvíti riddarinn,1,6,8,0.002
2025-08-24,4,Augnablik,Hvíti riddarinn,1,7,4,0.001
2025-08-24,4,Augnablik,Hvíti riddarinn,2,0,93,0.02325
2025-08-24,4,Augnablik,Hvíti riddarinn,2,1,222,0.0555
2025-08-24,4,Augnablik,Hvíti riddarinn,2,2,218,0.0545
2025-08-24,4,Augnablik,Hvíti riddarinn,2,3,126,0.0315
2025-08-24,4,Augnablik,Hvíti riddarinn,2,4,71,0.01775
2025-08-24,4,Augnablik,Hvíti riddarinn,2,5,36,0.009
2025-08-24,4,Augnablik,Hvíti riddarinn,2,6,17,0.00425
2025-08-24,4,Augnablik,Hvíti riddarinn,2,7,7,0.00175
2025-08-24,4,Augnablik,Hvíti riddarinn,2,8,1,2.5e-4
2025-08-24,4,Augnablik,Hvíti riddarinn,2,9,1,2.5e-4
2025-08-24,4,Augnablik,Hvíti riddarinn,3,0,109,0.02725
2025-08-24,4,Augnablik,Hvíti riddarinn,3,1,203,0.05075
2025-08-24,4,Augnablik,Hvíti riddarinn,3,2,203,0.05075
2025-08-24,4,Augnablik,Hvíti riddarinn,3,3,146,0.0365
2025-08-24,4,Augnablik,Hvíti riddarinn,3,4,66,0.0165
2025-08-24,4,Augnablik,Hvíti riddarinn,3,5,42,0.0105
